reference_kind,signature_hash,occurrence_count,distinct_players,flamengo_players,corinthians_players,normal_players,special_status_players,min_previous_zero_run_distance,max_previous_zero_run_distance,min_next_zero_run_distance,max_next_zero_run_distance,assessment,player_names,structural_signature
INTERNAL_PERSON_ID,87B4DBF1E0404F0B,4,4,0,4,4,0,-1,-1,-1,-1,SAME_CLUB_OR_VARIANT_CLUSTER,"Bruno Octávio | Dinélson | Édson Araújo | Rosinei","L|L|S|S|I|L|L|L|L|L|L|S|REF|I|L|L|L|L|L|L|S|S|I|L|L|L|L|L|L|S|S|I|L|L|L|L|"
PERSON_DATABASE_ID,F7BE436DE4C44158,1,1,0,1,1,0,16,16,46,46,ISOLATED_LAYOUT,"Fábio Costa","Z|L|L|B|L|L|L|L|Z|Z|S|S|REF|L|L|L|L|L|L|I|I|S|S|L|S|Z|Z|Z|Z|Z|Z|Z|B|Z|I|Z|"
INTERNAL_PERSON_ID,F7EB58E48278CBA3,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|"
PERSON_DATABASE_ID,F8787E50BCDC9F27,1,1,1,0,1,0,43,43,31,31,ISOLATED_LAYOUT,"Andrezinho","L|B|Z|L|L|B|L|L|Z|I|S|S|REF|L|L|L|L|L|L|I|I|Z|Z|L|B|Z|Z|Z|Z|Z|Z|Z|B|Z|L|Z|"
INTERNAL_PERSON_ID,F88B4E8058CAE28D,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|"
INTERNAL_PERSON_ID,F8D2285000935311,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Bruno Octávio","L|S|L|L|L|S|B|I|I|I|I|B|REF|I|S|L|L|L|S|L|L|L|S|B|I|I|I|I|B|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,F9965843C95F12B1,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|"
INTERNAL_PERSON_ID,FB24A096EEAA36B6,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|L|"
INTERNAL_PERSON_ID,FB4A5D5090D2B21C,1,1,0,1,1,0,155,155,37,37,ISOLATED_LAYOUT,"Édson Araújo","L|L|S|L|L|L|Z|L|L|S|I|Z|REF|Z|L|I|L|L|L|L|L|L|B|Z|L|L|B|L|L|L|L|L|L|B|L|L|"
INTERNAL_PERSON_ID,FBF38C9905859E5F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,FC9D58A2DFB6FF65,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|L|I|B|S|I|S|L|L|L|L|L|L|L|L|S|L|L|L|S|"
INTERNAL_PERSON_ID,FCCCE5F9CBF26290,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|I|B|S|I|S|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|I|I|I|I|B|"
INTERNAL_PERSON_ID,FCCEBFB41BDAAB7A,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,FD1209D66E0B6E64,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,FE629694D7D42228,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|"
INTERNAL_PERSON_ID,FEAC5D0EB068486E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|S|I|S|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|I|I|I|I|I|"
INTERNAL_PERSON_ID,FF1BB65DC00A0CF3,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|L|S|B|"
INTERNAL_PERSON_ID,FFB3565E28F8A7FF,1,1,0,1,1,0,41,41,153,153,ISOLATED_LAYOUT,"Édson Araújo","L|I|Z|L|L|L|L|L|I|L|I|L|REF|Z|L|L|L|L|L|L|S|I|L|L|L|L|L|L|I|L|I|L|L|L|I|I|"
