club_database_id,save1_full_name,save2_full_name,save1_short_name,save2_short_name,save1_index,save2_index,index_delta,save1_offset,save2_offset,present_save1,present_save2,database_id_stable,save_index_stable,full_name_equivalent,short_name_equivalent,status
1471,"Boavista Futebol Clube","Boavista Futebol Clube","Boavista","Boavista",318,518,200,0x000A3B1C,0x000BBB95,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1474,"C.F. Os Belenenses","C.F. Os Belenenses","Belenenses","Belenenses",319,519,200,0x000A3C10,0x000BBC89,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1476,"Clube Sport Marítimo","Clube Sport Marítimo","Marítimo","Marítimo",321,520,199,0x000A3E0D,0x000BBDA4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1478,"Futebol Clube do Porto","Futebol Clube do Porto","Porto","Porto",323,521,198,0x000A4004,0x000BBECD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1487,"Sport Lisboa e Benfica","Sport Lisboa e Benfica","Benfica","Benfica",325,523,198,0x000A4211,0x000BC105,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1488,"Sporting Clube de Braga","Sporting Clube de Braga","Braga","Braga",326,524,198,0x000A4301,0x000BC204,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1489,"Sporting Clube de Portugal","Sporting Clube de Portugal","Sporting CP","Sporting CP",327,525,198,0x000A4426,0x000BC351,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1493,"União Desportiva de Leiria","União Desportiva de Leiria","Leiria","Leiria",328,526,198,0x000A4521,0x000BC44C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1494,"Vitória Sport Club","Vitória Sport Club","Vit. Guimarães","Vit. Guimarães",329,527,198,0x000A461D,0x000BC540,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1495,"Vitória Futebol Clube","Vitória Futebol Clube","Vit. Setúbal","Vit. Setúbal",330,528,198,0x000A4722,0x000BC645,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1500,"Dínamo Bucareste","Dínamo Bucareste","Din.Bucareste","Din.Bucareste",331,529,198,0x000A4828,0x000BC75F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1507,"FC Gloria 1922 Bistrita","FC Gloria 1922 Bistrita","Gloria","Gloria",332,533,201,0x000A4906,0x000BCB02,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1508,"FC Otelul Galati","FC Otelul Galati","Otelul","Otelul",333,534,201,0x000A49D6,0x000BCBF9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1513,"Steaua Bucareste","Steaua Bucareste","Steaua","Steaua",334,537,203,0x000A4ACC,0x000BCF4C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1518,"CSKA Moscovo","CSKA Moscovo","CSKA Moscovo","CSKA Moscovo",335,539,204,0x000A4C45,0x000BD1DE,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1520,"Dinamo Moscovo","Dinamo Moscovo","Din.Moscovo","Din.Moscovo",336,540,204,0x000A4D83,0x000BD318,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1523,"Krylja Sovetov Samara","Krylja Sovetov Samara","Krylja Sovetov","Krylja Sovetov",337,541,204,0x000A4EAA,0x000BD437,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1525,"Lokomotiv Moscovo","Lokomotiv Moscovo","Lokomotiv Moscovo","Lokomotiv Moscovo",338,542,204,0x000A5016,0x000BD5B2,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1527,"SC Rotor Volgograd","SC Rotor Volgograd","Rotor","Rotor",339,543,204,0x000A5129,0x000BD6C5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1529,"Spartak Moscovo","Spartak Moscovo","Spartak Moscovo","Spartak Moscovo",340,544,204,0x000A52AD,0x000BD851,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1530,"Alania Vladikavkaz","Alania Vladikavkaz","Alania","Alania",341,545,204,0x000A53A1,0x000BD945,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1532,"Torpedo Moscovo","Torpedo Moscovo","Torpedo Moscovo","Torpedo Moscovo",342,546,204,0x000A5484,0x000BDA28,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1535,"Al Shabab (KSA)","Al Shabab (KSA)","Al Shabab (KSA)","Al Shabab (KSA)",343,547,204,0x000A5568,0x000BDB0C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1536,"Aberdeen","Aberdeen","Aberdeen","Aberdeen",344,548,204,0x000A5667,0x000BDC2B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1556,"Dundee United","Dundee United","Dundee Utd","Dundee Utd",345,551,206,0x000A5744,0x000BDED6,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1557,"Dunfermline Athletic","Dunfermline Athletic","Dunfermline","Dunfermline",346,552,206,0x000A5829,0x000BDFE2,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1569,"Celtic","Celtic","Celtic","Celtic",347,553,206,0x000A5937,0x000BE0FB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1570,"Rangers FC","Rangers FC","Rangers","Rangers",348,554,206,0x000A5A47,0x000BE22B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1573,"Heart Of Midlothian","Heart Of Midlothian","Hearts","Hearts",349,555,206,0x000A5B58,0x000BE354,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1575,"Hibernian","Hibernian","Hibs","Hibs",350,556,206,0x000A5C39,0x000BE455,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1605,"Geylang United","Geylang United","Geylang Utd","Geylang Utd",351,562,211,0x000A5D02,0x000BE9E5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1606,"Home United","Home United","Home Utd","Home Utd",352,563,211,0x000A5DB8,0x000BEA9B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1615,"Dukla Banska Bystrica","Dukla Banska Bystrica","Banska Bystrica","Banska Bystrica",353,565,212,0x000A5EAE,0x000BEC66,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1620,"MSK Zilina","MSK Zilina","Zilina","Zilina",354,567,213,0x000A5F75,0x000BEE2B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1622,"Slovan Bratislava","Slovan Bratislava","Slovan Bratislava","Slovan Bratislava",355,568,213,0x000A607C,0x000BEF3A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1623,"Spartak Trnava","Spartak Trnava","Trnava","Trnava",356,569,213,0x000A6162,0x000BF020,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1627,"NK Gorica","NK Gorica","Gorica","Gorica",357,571,214,0x000A622F,0x000BF1AF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1629,"NK Maribor","NK Maribor","Maribor","Maribor",358,572,214,0x000A6308,0x000BF2A8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1636,"NK Primorje","NK Primorje","Primorje","Primorje",359,575,216,0x000A63E4,0x000BF50C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1637,"NK CMC Publikum","NK CMC Publikum","Publikum","Publikum",360,576,216,0x000A64D1,0x000BF601,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1639,"NK Olimpija","NK Olimpija","Olimpija","Olimpija",361,577,216,0x000A65AE,0x000BF6F6,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1642,"Ajax Cape Town","Ajax Cape Town","Ajax CT","Ajax CT",362,578,216,0x000A6684,0x000BF7DB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1643,"Kaizer Chiefs","Kaizer Chiefs","Kaizer Chiefs","Kaizer Chiefs",363,579,216,0x000A677C,0x000BF8E2,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1644,"Mamelodi Sundowns","Mamelodi Sundowns","Sundowns","Sundowns",364,580,216,0x000A685A,0x000BF9C0,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1645,"Orlando Pirates","Orlando Pirates","Orlando Pirates","Orlando Pirates",365,581,216,0x000A693B,0x000BFAB0,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1646,"Supersport United","Supersport United","Supersport Utd","Supersport Utd",366,582,216,0x000A6A1E,0x000BFB93,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1660,"Albacete Balompié S.A.D.","Albacete Balompié S.A.D.","Albacete","Albacete",367,583,216,0x000A6B19,0x000BFC89,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1661,"U.D. Almería S.A.D.","U.D. Almería S.A.D.","Almería","Almería",368,584,216,0x000A6C00,0x000BFD6B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1664,"Athletic Club","Athletic Club","Athletic Club","Athletic Club",369,585,216,0x000A6CFF,0x000BFE9D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1680,"C.D. Tenerife S.A.D.","C.D. Tenerife S.A.D.","Tenerife","Tenerife",370,586,216,0x000A6DD3,0x000BFF7D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1682,"Cádiz","Cádiz","","",371,587,216,0x000A6EA0,0x000C0049,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1685,"Club Atlético Osasuna","Club Atlético Osasuna","Osasuna","Osasuna",372,588,216,0x000A6FA3,0x000C0151,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1687,"Club Atlético de Madrid S.A.D.","Club Atlético de Madrid S.A.D.","At. Madrid","At. Madrid",373,589,216,0x000A70F0,0x000C02B1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1688,"D. Alavés S.A.D.","D. Alavés S.A.D.","Alavés","Alavés",374,590,216,0x000A71EA,0x000C03AB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1699,"C.D. Numancia S.A.D.","C.D. Numancia S.A.D.","Numancia","Numancia",375,591,216,0x000A72BD,0x000C047E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1704,"Córdoba","Córdoba","","",376,592,216,0x000A737F,0x000C0540,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1705,"R.C. Deportivo de La Coruña S.A.D.","R.C. Deportivo de La Coruña S.A.D.","Deportivo","Deportivo",377,593,216,0x000A74EE,0x000C06BA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1707,"Elche","Elche","","",378,594,216,0x000A75B0,0x000C077C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1708,"F.C. Barcelona","F.C. Barcelona","Barcelona","Barcelona",379,595,216,0x000A771B,0x000C08F9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1710,"Getafe","Getafe","","",380,596,216,0x000A77D5,0x000C09B3,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1717,"Levante","Levante","","",381,597,216,0x000A78B7,0x000C0AAD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1724,"Real Club Celta de Vigo S.A.D.","Real Club Celta de Vigo S.A.D.","Celta","Celta",382,598,216,0x000A79CF,0x000C0BBC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1725,"R.C.D. Espanyol de Barcelona S.A.D.","R.C.D. Espanyol de Barcelona S.A.D.","Espanyol","Espanyol",383,599,216,0x000A7AE7,0x000C0CD4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1726,"R.C.D. Mallorca S.A.D.","R.C.D. Mallorca S.A.D.","Mallorca","Mallorca",384,600,216,0x000A7C09,0x000C0DF8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1728,"Real Racing Club S.A.D.","Real Racing Club S.A.D.","Racing","Racing",385,601,216,0x000A7D06,0x000C0EFA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1733,"Real Betis Balompié S.A.D.","Real Betis Balompié S.A.D.","Betis","Betis",387,602,215,0x000A7F3C,0x000C101D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1736,"Real Madrid C.F.","Real Madrid C.F.","R. Madrid","R. Madrid",388,603,215,0x000A807B,0x000C116B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1739,"Murcia","Murcia","","",389,604,215,0x000A814B,0x000C123B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1742,"Real Sociedad S.A.D.","Real Sociedad S.A.D.","R. Sociedad","R. Sociedad",390,605,215,0x000A8273,0x000C1387,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1744,"Real Sporting de Gijón S.A.D","Real Sporting de Gijón S.A.D","Sporting","Sporting",391,606,215,0x000A835F,0x000C1473,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1747,"Real Valladolid S.A.D.","Real Valladolid S.A.D.","Valladolid","Valladolid",392,607,215,0x000A843A,0x000C154E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1749,"Real Zaragoza S.A.D.","Real Zaragoza S.A.D.","Zaragoza","Zaragoza",393,608,215,0x000A8567,0x000C167E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1751,"R.C. Recreativo de Huelva S.A.D.","R.C. Recreativo de Huelva S.A.D.","Recreativo","Recreativo",394,609,215,0x000A865F,0x000C1776,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1753,"S.D. Eibar S.A.D.","S.D. Eibar S.A.D.","Eibar","Eibar",395,610,215,0x000A871F,0x000C1840,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1759,"Sevilla","Sevilla","","",396,611,215,0x000A8808,0x000C1967,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1768,"U.D. Salamanca S.A.D.","U.D. Salamanca S.A.D.","Salamanca","Salamanca",397,612,215,0x000A88E0,0x000C1A3F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1769,"U.E. Lleida S.A.D.","U.E. Lleida S.A.D.","Lleida","Lleida",398,613,215,0x000A89AF,0x000C1B0E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1772,"U.D. Las Palmas SAD","U.D. Las Palmas SAD","Las Palmas","Las Palmas",399,614,215,0x000A8A85,0x000C1BE4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1775,"Valencia","Valencia","","",400,615,215,0x000A8BF8,0x000C1D4E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1777,"Villarreal","Villarreal","","",401,616,215,0x000A8D1C,0x000C1E7D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1787,"Djurgårdens IF","Djurgårdens IF","Djurgården","Djurgården",402,619,217,0x000A8E03,0x000C20FD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1796,"Halmstad BK","Halmstad BK","Halmstad","Halmstad",403,621,218,0x000A8ED7,0x000C2297,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1797,"Hammarby IF","Hammarby IF","Hammarby","Hammarby",404,622,218,0x000A8FBF,0x000C2387,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1802,"IF Elfsborg","IF Elfsborg","Elfsborg","Elfsborg",405,624,219,0x000A909C,0x000C255E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1803,"IFK Gotemburgo","IFK Gotemburgo","IFK Gotemburgo","IFK Gotemburgo",406,625,219,0x000A919A,0x000C2664,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1816,"Malmö FF","Malmö FF","Malmö FF","Malmö FF",409,627,218,0x000A9402,0x000C281C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1842,"Örebro SK","Örebro SK","Örebro","Örebro",410,629,219,0x000A94B4,0x000C2992,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1843,"Örgryte IS","Örgryte IS","Örgryte","Örgryte",411,630,219,0x000A959E,0x000C2A7C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1844,"Östers IF","Östers IF","Öster","Öster",412,631,219,0x000A964A,0x000C2B4F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1847,"BSC Young Boys","BSC Young Boys","Young Boys","Young Boys",413,632,219,0x000A9745,0x000C2C4E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1848,"FC Aarau","FC Aarau","Aarau","Aarau",414,633,219,0x000A97FB,0x000C2D04,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1849,"FC Basel","FC Basel","Basel","Basel",415,634,219,0x000A98F0,0x000C2E01,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1854,"FC Zürich","FC Zürich","Zurich","Zurich",416,636,220,0x000A99D1,0x000C2FEA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1855,"Grasshopper-Club Zürich","Grasshopper-Club Zürich","Grasshopper","Grasshopper",417,637,220,0x000A9AD0,0x000C30E9,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1858,"Servette de Genève Football SA","Servette de Genève Football SA","Servette FC","Servette FC",418,639,221,0x000A9BEC,0x000C3314,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1860,"Thai Farmers Bank","Thai Farmers Bank","TFB","TFB",419,640,221,0x000A9C9C,0x000C33C4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1866,"Besiktas JK","Besiktas JK","Besiktas","Besiktas",420,642,222,0x000A9DAF,0x000C35C4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1870,"Fenerbahçe SK","Fenerbahçe SK","Fenerbahçe","Fenerbahçe",421,645,224,0x000A9ED2,0x000C3884,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1871,"Galatasaray SK","Galatasaray SK","Galatasaray","Galatasaray",422,646,224,0x000A9FE1,0x000C39CC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1873,"Gençlerbirligi","Gençlerbirligi","G. Birligi","G. Birligi",423,648,225,0x000AA0B8,0x000C3B8B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1875,"Kayserispor","Kayserispor","Kayserispor","Kayserispor",424,649,225,0x000AA16C,0x000C3C4E,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1879,"Trabzonspor","Trabzonspor","Trabzonspor","Trabzonspor",426,651,225,0x000AA336,0x000C3E22,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1885,"Dinamo Kiev","Dinamo Kiev","D. Kiev","D. Kiev",427,654,227,0x000AA445,0x000C410C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1886,"Dnipro Dnipropetrovsk","Dnipro Dnipropetrovsk","Dnipro","Dnipro",428,655,227,0x000AA54D,0x000C421C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1890,"Metalurg Zaporizhzhya","Metalurg Zaporizhzhya","Metalurg Zaporizhzhya","Metalurg Zaporizhzhya",429,657,228,0x000AA63C,0x000C43FB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1895,"Shakhtar Donetsk","Shakhtar Donetsk","Shakhtar","Shakhtar",430,659,229,0x000AA757,0x000C45F5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1896,"Tavria Simferopol","Tavria Simferopol","Tavria","Tavria",431,660,229,0x000AA80D,0x000C46AB,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1907,"Los Angeles Galaxy","Los Angeles Galaxy","Los Angeles","Los Angeles",436,661,225,0x000AACC3,0x000C47A3,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1908,"MetroStars","MetroStars","MetroStars","MetroStars",437,662,225,0x000AADBD,0x000C489F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1909,"New England Revolution","New England Revolution","New England","New England",438,663,225,0x000AAECB,0x000C49A5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1913,"DC United","DC United","DC United","DC United",439,664,225,0x000AAFBD,0x000C4A99,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1918,"Danubio FC","Danubio FC","Danubio","Danubio",443,665,222,0x000AB298,0x000C4B43,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1919,"Defensor Sporting C","Defensor Sporting C","Defensor Sporting","Defensor Sporting",444,666,222,0x000AB378,0x000C4C23,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1921,"C Nacional F","C Nacional F","Nacional","Nacional",446,667,221,0x000AB51B,0x000C4CFC,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1922,"Peñarol","Peñarol","Peñarol","Peñarol",447,668,221,0x000AB5D7,0x000C4DB8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1925,"River Plate (URU)","River Plate (URU)","","",448,669,221,0x000AB6BB,0x000C4E8F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1927,"Aberystwyth Town","Aberystwyth Town","Aberystwyth","Aberystwyth",449,670,221,0x000AB779,0x000C4F65,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1940,"Total Network Solutions","Total Network Solutions","TNS","TNS",450,675,225,0x000AB86C,0x000C5425,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1945,"Rhyl","Rhyl","Rhyl","Rhyl",451,677,226,0x000AB90C,0x000C55C8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1951,"OFK Belgrado","OFK Belgrado","OFK Belgrado","OFK Belgrado",452,679,227,0x000AB9F7,0x000C5798,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1952,"Partizan Belgrado","Partizan Belgrado","Partizan","Partizan",453,680,227,0x000ABB47,0x000C58F8,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
1955,"Red Star Belgrado","Red Star Belgrado","Estrela Vermelha","Estrela Vermelha",454,681,227,0x000ABC73,0x000C5A3C,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2009,"Sochaux","Sochaux","Sochaux","Sochaux",455,684,229,0x000ABD67,0x000C5D49,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2047,"Reims","Reims","Reims","Reims",456,685,229,0x000ABE2C,0x000C5E06,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2093,"Cultural Leonesa","Cultural Leonesa","Cultural","Cultural",457,686,229,0x000ABF07,0x000C5EE1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2096,"Málaga","Málaga","","",458,687,229,0x000AC00B,0x000C5FEA,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2193,"Catania","Catania","Catania","Catania",459,689,230,0x000AC0E6,0x000C6185,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2194,"Città di Palermo","Città di Palermo","Palermo","Palermo",460,690,230,0x000AC1C3,0x000C625A,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2201,"Hellas Verona","Hellas Verona","Verona","Verona",461,691,230,0x000AC2A0,0x000C6337,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2206,"Livorno","Livorno","Livorno","Livorno",462,692,230,0x000AC35A,0x000C63F4,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2227,"Ternana","Ternana","Ternana","Ternana",463,693,230,0x000AC43C,0x000C64D1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2233,"1.FC Magdeburg","1.FC Magdeburg","Magdeburg","Magdeburg",464,694,230,0x000AC500,0x000C6595,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2237,"TSV Eintracht Braunschweig","TSV Eintracht Braunschweig","Braunschweig","Braunschweig",465,695,230,0x000AC602,0x000C6697,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2247,"Hertha BSC Berlin","Hertha BSC Berlin","Hertha","Hertha",466,698,232,0x000AC6F5,0x000C69A1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
2433,"Clube Desportivo Nacional","Clube Desportivo Nacional","Nacional da Madeira","Nacional da Madeira",471,704,233,0x000ACB5C,0x000C6EEF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102355,"Deportivo Toluca","Deportivo Toluca","Toluca","Toluca",474,711,237,0x000ACE0D,0x000C73FD,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102356,"Club de Fútbol Atlante","Club de Fútbol Atlante","Atlante","Atlante",475,712,237,0x000ACEEF,0x000C74DF,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102357,"Atlético Espanhol","Atlético Espanhol","Atlético Espanhol","Atlético Espanhol",476,713,237,0x000ACFAD,0x000C759D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102358,"Racing Club Haitien","Racing Club Haitien","Racing Club (HAI)","Racing Club (HAI)",477,714,237,0x000AD085,0x000C7675,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102359,"Violette Athletic Club","Violette Athletic Club","Violette","Violette",478,715,237,0x000AD151,0x000C7741,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102360,"Alianza FC (SLV)","Alianza FC (SLV)","Alianza (SLV)","Alianza (SLV)",479,716,237,0x000AD21B,0x000C780B,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102361,"CD Aguila","CD Aguila","Aguila","Aguila",480,717,237,0x000AD2C1,0x000C78B1,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102362,"CD Atlético Marte","CD Atlético Marte","Atlético Marte","Atlético Marte",481,718,237,0x000AD38F,0x000C797F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102363,"CD Municipal Limeño","CD Municipal Limeño","Municipal Limeño","Municipal Limeño",482,719,237,0x000AD45D,0x000C7A4D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102364,"CSD Comunicaciones","CSD Comunicaciones","Comunicaciones","Comunicaciones",483,720,237,0x000AD52D,0x000C7B1D,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102365,"Municipal (GUA)","Municipal (GUA)","","",484,721,237,0x000AD5F5,0x000C7BE5,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102366,"CS Cartaginés D","CS Cartaginés D","Cartaginés","Cartaginés",485,722,237,0x000AD6AF,0x000C7C9F,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
102367,"CD Saprissa","CD Saprissa","Saprissa","Saprissa",486,723,237,0x000AD75D,0x000C7D57,True,True,True,False,True,True,ID_ESTAVEL_INDICE_ALTERADO
