club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
584,107238,0x000B3E00,189,255,255,"Villa Nova (MG)","",736686,46,105,HIGH
585,107240,0x000B3EF2,189,255,255,"Volta Redonda FC","Volta Redonda",736894,46,105,HIGH
586,107242,0x000B3FD6,61,255,255,"Operário (MS)","",737152,54,105,HIGH
587,107280,0x000B409A,61,255,255,"Niitsu Unicorn","Niitsu Unicorn",737324,42,105,HIGH
588,107301,0x000B4162,127,255,255,"S.C. Tenri Blues","S.C. Tenri Blues",737520,38,105,HIGH
589,107676,0x000B424A,127,255,255,"Fútbol Club Santa Coloma","Santa Coloma",737751,31,105,HIGH
590,107679,0x000B4311,187,255,255,"Unió Esportiva Sant Julià","Sant Julià",737952,31,105,HIGH
591,108542,0x000B43DD,170,255,255,"Olimpo de Bahía Blanca","Olimpo",738156,45,105,HIGH
592,109023,0x000B449F,120,255,255,"Terrassa","",738403,38,105,HIGH
593,109132,0x000B457C,120,255,255,"American All Stars East","American All Stars East",738549,31,105,HIGH
594,109133,0x000B4659,192,255,255,"American All Stars West","American All Stars West",738770,31,105,HIGH
595,109177,0x000B46FF,192,255,255,"CS Emelec","Emelec",738991,38,105,HIGH
596,109178,0x000B47C9,192,255,255,"CD El Nacional","El Nacional",739157,54,105,HIGH
597,109180,0x000B4896,196,255,255,"Barcelona (ECU)","",739404,38,105,HIGH
598,109188,0x000B4948,196,255,255,"Caracas FC","Caracas",739564,46,105,HIGH
599,109189,0x000B4A32,196,255,255,"Estudiantes de Mérida FC","Estudiantes de Mérida",739742,46,105,HIGH
600,109191,0x000B4B28,196,255,255,"Universidad de los Andes FC","Universidad de los Andes",739976,46,105,HIGH
601,109192,0x000B4BFE,175,255,255,"AD Mineros de Guayana","Mineros de Guayana",740222,38,105,HIGH
602,114804,0x000B4CD0,68,255,255,"Haverfordwest County","Haverfordwest",740436,46,105,HIGH
603,114819,0x000B4D77,68,255,255,"Nejmeh","Nejmeh",740646,45,105,HIGH
604,114947,0x000B4E2A,195,255,255,"Homentmen","Homentmen",740813,45,105,HIGH
605,115039,0x000B4EDC,55,255,255,"CA Rentistas","Rentistas",740992,38,105,HIGH
606,115945,0x000B4FBB,99,255,255,"Wuhan Huanghelou","Wuhan",741175,78,105,HIGH
607,116164,0x000B506D,109,255,255,"CS Herediano","Herediano",741393,38,105,HIGH
608,116204,0x000B515D,194,255,255,"Club Deportivo Pachuca","Pachuca",741586,69,105,HIGH
609,117754,0x000B5219,190,255,255,"C Alianza Lima","Alianza Lima",741811,38,105,HIGH
610,120064,0x000B52DF,188,255,255,"CD Unión Española","Unión Española",741999,38,105,HIGH
611,120066,0x000B53AF,33,255,255,"C Jorge Wilstermann","Jorge Wilstermann",742197,38,105,HIGH
612,120286,0x000B54A1,176,255,255,"Shooting Stars SC of Ibadan","Shooting Stars",742405,62,105,HIGH
613,120783,0x000B559D,190,255,255,"FK Smederevo","Smederevo",742698,61,105,HIGH
614,120921,0x000B567B,191,255,255,"CD Santiago Wanderers","Santiago Wanderers",742899,46,105,HIGH
615,120936,0x000B5738,193,255,255,"Envigado FC","Envigado",743136,38,105,HIGH
616,120939,0x000B57FC,193,255,255,"C Sol de América","Sol de América",743310,38,105,HIGH
617,120942,0x000B58DC,193,255,255,"C Atlético Colegiales","Atlético Colegiales",743506,46,105,HIGH
618,120946,0x000B5990,192,255,255,"C Cerro Corá","Cerro Corá",743730,38,105,HIGH
619,120966,0x000B5A55,192,255,255,"CD Espoli","Espoli",743925,54,105,HIGH
620,120974,0x000B5B2D,192,255,255,"S Deportivo Quito","Deportivo Quito",744107,54,105,HIGH
621,120979,0x000B5BFB,188,255,255,"CS Deportivo Cuenca","Deportivo Cuenca",744323,38,105,HIGH
622,120991,0x000B5CD3,196,255,255,"C Oriente Petrolero","Oriente Petrolero",744529,46,105,HIGH
623,120994,0x000B5D89,196,255,255,"Zulianos FC","Zulianos",744745,46,105,HIGH
624,120998,0x000B5E5B,196,255,255,"Deportivo Táchira FC","Deportivo Táchira",744927,38,105,HIGH
625,121002,0x000B5F3F,145,255,255,"C Deportivo ItalChacao","Deportivo ItalChacao",745137,46,105,HIGH
626,121181,0x000B5FF1,145,255,255,"VFC Plauen","Plauen",745375,38,105,HIGH
627,121198,0x000B60B7,145,255,255,"SC Paderborn 07","Paderborn",745553,42,105,HIGH
628,121219,0x000B6169,189,255,255,"VfR Aalen","Aalen",745751,42,105,HIGH
629,121262,0x000B624F,189,255,255,"SE Gama","Gama",745943,86,105,HIGH
630,121265,0x000B6335,140,255,255,"Botafogo FC (SP)","Botafogo (SP)",746169,54,105,HIGH
631,121267,0x000B6429,177,255,255,"FC Levadia Tallinn","Levadia",746410,65,105,HIGH
632,123004,0x000B64F5,177,255,255,"South Melbourne","South Melbourne",746623,46,105,HIGH
633,123009,0x000B65C9,130,255,255,"Wollongong Wolves","Wollongong Wolves",746827,46,105,HIGH
634,127787,0x000B6681,55,255,255,"FK Qarabag-Azersun Aqdam","Qarabag",747039,24,105,HIGH
635,128051,0x000B6776,146,255,255,"Liaoning Zhongyu","Liaoning",747228,94,105,HIGH
636,129657,0x000B6834,146,255,255,"AO Aigaleo","Aigaleo",747488,38,105,HIGH
637,129659,0x000B6925,135,255,255,"MGS Apollon Kalamarias","Kalamaria",747678,61,105,HIGH
638,129829,0x000B6A0C,180,255,255,"NK Kamen Ingrad","Kamen Ingrad",747940,38,105,HIGH
639,130035,0x000B6ACA,180,255,255,"Central United","Central Utd",748130,42,105,HIGH
640,130041,0x000B6B98,179,255,255,"Napier City Rovers AFC","Napier City",748320,42,105,HIGH
641,130058,0x000B6C30,185,255,255,"Nadi","Nadi",748526,38,105,HIGH
642,130067,0x000B6CBE,173,255,255,"Tafea","Tafea",748678,24,105,HIGH
643,130355,0x000B6D96,173,255,255,"Büyüksehir Belediye Ankaraspor","Ankaraspor",748820,38,105,HIGH
644,130366,0x000B6E62,165,255,255,"Çaykur Rizespor","Ç. Rizespor",749036,54,105,HIGH
645,130497,0x000B6F76,165,255,255,"Saturn Moskovskaya Oblast","Saturn",749270,86,105,HIGH
646,130498,0x000B709F,165,255,255,"Torpedo Moscow","Torpedo Moscow",749557,102,105,HIGH
647,130509,0x000B7195,165,255,255,"Rubin Kazan","Rubin",749823,106,105,HIGH
648,130510,0x000B72A0,165,255,255,"FC Shinnik Yaroslavl","Shinnik",750069,105,105,HIGH
649,130525,0x000B736D,87,255,255,"FC Khimki","Khimki",750346,57,105,HIGH
650,130592,0x000B7420,57,255,255,"Nisa Ashkhabad","Nisa",750531,45,105,HIGH
651,130637,0x000B74EB,40,255,255,"East Bengal Club","East Bengal",750715,46,105,HIGH
652,130763,0x000B759E,80,255,255,"Wits University","Wits",750918,38,105,HIGH
653,130775,0x000B7658,80,255,255,"Busan I.cons","Busan",751092,54,105,HIGH
654,130776,0x000B7722,80,255,255,"Chonbuk Hyundai Motors","Chonbuk",751278,46,105,HIGH
655,130777,0x000B77DC,190,255,255,"FC Seoul","Seoul",751480,62,105,HIGH
656,130782,0x000B78BA,109,255,255,"CD Everton de Viña del Mar","Everton (CHI)",751666,46,105,HIGH
657,130799,0x000B79C1,191,255,255,"Club Tiburones Rojos de Veracruz","Veracruz",751888,85,105,HIGH
658,130802,0x000B7A7B,172,255,255,"CA Bucaramanga","Bucaramanga",752151,38,105,HIGH
659,130820,0x000B7B23,195,255,255,"Wil","",752365,42,105,HIGH
660,130852,0x000B7BD9,137,255,255,"Tacuarembó FC","Tacuarembó",752505,38,105,HIGH
661,130859,0x000B7C8B,174,255,255,"Opava","Opava",752697,50,105,HIGH
662,130869,0x000B7D81,174,255,255,"Metalurg Donetsk","Metalurg Donetsk",752896,53,105,HIGH
663,130870,0x000B7E6A,168,255,255,"Illichivets Mariupol","Illichivets",753111,73,105,HIGH
664,130871,0x000B7F30,132,255,255,"FK ZTS Dubnica nad Vahom","Dubnica",753344,38,105,HIGH
665,130875,0x000B8007,192,255,255,"BATE Borisov","BATE",753573,54,105,HIGH
666,131108,0x000B80AF,192,255,255,"CSD Macará","Macará",753757,38,105,HIGH
667,131111,0x000B8155,55,255,255,"CD Olmedo","Olmedo",753925,38,105,HIGH
668,131135,0x000B8229,55,255,255,"Changchun Yatai","Changchun",754096,61,105,HIGH
669,131222,0x000B82F5,47,255,255,"Xi'an Anxinyuan","Xi'an",754308,61,105,HIGH
670,131246,0x000B83A1,19,255,255,"Nakivubo Villa SC","SC Villa",754507,24,105,HIGH
671,131249,0x000B844A,43,255,255,"ASC Bouaké","ASC Bouaké",754679,31,105,HIGH
672,131250,0x000B84DE,33,255,255,"SC Simba","Simba",754848,24,105,HIGH
673,131252,0x000B859E,46,255,255,"Bendel Insurance FC","Insurance",754996,38,105,HIGH
674,131255,0x000B8684,17,255,255,"Etoile Sportive du Sahel","Etoile du Sahel",755188,54,105,HIGH
675,131256,0x000B8736,29,255,255,"AS Kaloum Star","AS Kaloum Star",755418,24,105,HIGH
676,131258,0x000B881A,36,255,255,"Kawkab Athletic Club de Marrakech","KAC Marrakech",755596,38,105,HIGH
677,131261,0x000B88E2,6,255,255,"ASC Jeanne d Arc","Jeanne d'Arc",755824,46,105,HIGH
678,131264,0x000B8988,26,255,255,"Oryx Douala","Oryx Douala",756024,24,105,HIGH
679,131266,0x000B8A5C,16,255,255,"Stade Malien de Bamako","Stade Malien",756190,46,105,HIGH
680,131267,0x000B8B20,147,255,255,"Goldfields Obuasi SC","Goldfields",756402,38,105,HIGH
681,133235,0x000B8BCC,56,255,255,"Matáv-Sopron","Sopron",756598,38,105,HIGH
682,133678,0x000B8CB3,119,255,255,"Happy Valley Athletic","Happy Valley",756775,62,105,HIGH
683,134636,0x000B8D73,85,255,255,"San Juan Jabloteh SL","Jabloteh",757001,38,105,HIGH
684,134900,0x000B8E36,85,255,255,"Krung Thai Bank","KTB",757193,61,105,HIGH
685,134910,0x000B8F0E,85,255,255,"Bangkok Bank Limited","Bangkok Bank",757388,54,105,HIGH
686,134919,0x000B8FCA,60,255,255,"BEC Tero-Sasana","BEC",757604,54,105,HIGH
687,135214,0x000B909E,60,255,255,"Al Quwa Al Jawiya","Al Quwa Al Jawiya",757792,46,105,HIGH
688,135215,0x000B9156,60,255,255,"Al Zawra'a","Al Zawra'a",758004,46,105,HIGH
689,135217,0x000B920A,65,255,255,"Al Talaba","Al Talaba",758188,46,105,HIGH
690,135245,0x000B92C3,65,255,255,"Al Arabi (KUW)","Al Arabi (KUW)",758368,31,105,HIGH
691,135246,0x000B936F,65,255,255,"Al Kuwait","Al Kuwait",758553,38,105,HIGH
692,135247,0x000B943F,65,255,255,"Al Qadisiyah (KUW)","Al Qadisiyah (KUW)",758725,38,105,HIGH
693,135249,0x000B94E2,65,255,255,"Kazma","Kazma",758933,45,105,HIGH
694,135250,0x000B9583,62,255,255,"Salimiya","Salimiya",759096,31,105,HIGH
695,135253,0x000B9646,65,255,255,"Al Faysali (JOR)","Faysali (JOR)",759257,39,105,HIGH
696,135305,0x000B970A,75,255,255,"Al Shabab (KUW)","Al Shabab (KUW)",759452,38,105,HIGH
697,135327,0x000B9797,75,255,255,"Sur","Sur",759648,31,105,HIGH
698,135329,0x000B9830,75,255,255,"Dhofar","Dhofar",759789,31,105,HIGH
699,135331,0x000B98E9,71,255,255,"Al Nassr (OMA)","Al Nassr (OMA)",759942,31,105,HIGH
700,135346,0x000B99AF,70,255,255,"Valencia (MDV)","",760159,46,105,HIGH
701,135362,0x000B9A6B,70,255,255,"Negeri Sembilan","N. Sembilan",760325,38,105,HIGH
702,135382,0x000B9B0F,75,255,255,"Perak","Perak",760513,46,105,HIGH
703,135388,0x000B9BA4,91,255,255,"Fanja","Fanja",760677,31,105,HIGH
704,135399,0x000B9C61,91,255,255,"Al Wahda Sana'a","Al Wahda Sana'a",760826,31,105,HIGH
705,135405,0x000B9D0F,77,255,255,"Al Sha'ab Ibb","Al Sha'ab Ibb",761015,24,105,HIGH
706,135410,0x000B9DC4,77,255,255,"Al Ahli (QAT)","Al Ahli (QAT)",761189,31,105,HIGH
707,135411,0x000B9E6C,77,255,255,"Al Wakra","Al Wakra",761370,38,105,HIGH
708,135414,0x000B9F34,78,255,255,"Al Ittihad (QAT)","Al Ittihad (QAT)",761538,38,105,HIGH
709,135423,0x000B9FFF,78,255,255,"Al Riyadh","Al Riyadh",761738,69,105,HIGH
710,135427,0x000BA0D7,88,255,255,"Al Ittifaq (KSA)","Al Ittifaq (KSA)",761941,54,105,HIGH
711,135430,0x000BA1A6,88,255,255,"Al Wahda (UAE)","Al Wahda (UAE)",762157,53,105,HIGH
712,135439,0x000BA24A,88,255,255,"Al Wasl","Al Wasl",762364,38,105,HIGH
713,135449,0x000BA313,88,255,255,"Al Khaleej (UAE)","Al Khaleej (UAE)",762528,39,105,HIGH
714,135453,0x000BA3CC,88,255,255,"Al Arabi (UAE)","Al Arabi (UAE)",762729,31,105,HIGH
715,135455,0x000BA484,82,255,255,"Al Sharjah","Al Sharjah",762914,46,105,HIGH
716,135471,0x000BA54C,82,255,255,"Al Wahda (SYR)","Al Wahda (SYR)",763098,46,105,HIGH
717,135478,0x000BA614,58,255,255,"Al Jaish (SYR)","Al Jaish (SYR)",763298,46,105,HIGH
718,135494,0x000BA6C1,58,255,255,"PSM Makassar","PSM",763498,45,105,HIGH
719,135506,0x000BA79F,109,255,255,"Petrokimia Putra Gresik","Petrokimia Putra",763671,46,105,HIGH
720,136007,0x000BA872,176,255,255,"Club Puebla de la Franja","Puebla",763893,53,105,HIGH
721,136531,0x000BA965,129,255,255,"FK Buducnost Banatski Dvor","Buducnost (BD)",764124,45,105,HIGH
722,137957,0x000BAA26,164,255,255,"FC Pasching","Pasching",764347,57,105,HIGH
723,138153,0x000BAAF2,156,255,255,"AS Gaz Metan Medias","Gaz Metan",764545,45,105,HIGH
724,138209,0x000BABA2,134,255,255,"Marsaxlokk","Marsaxlokk",764744,38,105,HIGH
725,138447,0x000BAC76,189,255,255,"Marek (Dupnitsa)","Marek",764930,62,105,HIGH
726,142370,0x000BAD40,144,255,255,"Guarany de Bagé","",765158,54,105,HIGH
727,144648,0x000BADE2,97,255,255,"FC Tbilisi","FC Tbilisi",765334,24,105,HIGH
728,145751,0x000BAE8A,97,255,255,"Brampton Hitmen","Brampton",765496,24,105,HIGH
729,145752,0x000BAF3B,97,255,255,"Durham Storm","Durham Storm",765664,31,105,HIGH
730,145756,0x000BB000,97,255,255,"North York Astros","North York Astros",765841,31,105,HIGH
731,145759,0x000BB0BD,97,255,255,"Toronto Croatia","Toronto Croatia",766038,31,105,HIGH
732,145763,0x000BB172,97,255,255,"Toronto Supra","Toronto Supra",766227,31,105,HIGH
733,145766,0x000BB24F,97,255,255,"Glen Shields Sun Devils","Glen Shields Sun Devils",766408,31,105,HIGH
734,145767,0x000BB30C,4294967295,255,255,"Laval Dynamites","Laval Dynamites",766629,31,105,HIGH
735,147037,0x000BB39E,80,255,255,"London","London",766818,24,105,HIGH
736,147055,0x000BB477,80,255,255,"Southern All-Star Team","Southern All-Star Team",766964,31,105,HIGH
737,147056,0x000BB54C,80,255,255,"Central All-Star Team","Central All-Star Team",767181,31,105,HIGH
738,200373,0x000BB61E,189,255,255,"Seongnam Ilhwa Chunma","Seongnam",767394,54,105,HIGH
739,301100,0x000BB704,189,255,255,"AS Arapiraquense","ASA",767636,62,105,HIGH
740,301102,0x000BB9CB,189,255,255,"CR Brasil","CRB",768353,70,135,HIGH
741,301103,0x000BBA89,189,255,255,"CS Miguelense","Miguelense",768545,46,105,HIGH
742,301105,0x000BBB6B,189,255,255,"CA Aliança","Aliança",768767,62,105,HIGH
743,301107,0x000BBC71,189,255,255,"Santos FC (AP)","Santos (AP)",768989,86,105,HIGH
744,301108,0x000BBD8B,189,255,255,"Nacional FC (AM)","Nacional (AM)",769255,94,105,HIGH
745,301110,0x000BBEAB,189,255,255,"A Rio Negro C (AM)","Rio Negro (AM)",769537,94,105,HIGH
746,301111,0x000BC190,189,255,255,"São Raimundo EC (AM)","São Raimundo (AM)",770284,78,135,HIGH
747,301113,0x000BC264,189,255,255,"Alagoinhas Atlético C","Atlético (BA)",770534,46,105,HIGH
748,301115,0x000BC336,189,255,255,"Camaçari FC","Camaçari",770774,46,105,HIGH
749,301117,0x000BC416,189,255,255,"Colo-Colo (BA)","",771014,46,105,HIGH
750,301119,0x000BC4D8,189,255,255,"Conquista FC","Conquista",771180,54,105,HIGH
751,301121,0x000BC598,189,255,255,"Cruzeiro (BA)","",771402,46,105,HIGH
752,301123,0x000BC6B2,189,255,255,"Fluminense de Feira FC","Fluminense (BA)",771590,86,105,HIGH
753,301125,0x000BC78A,189,255,255,"Juazeiro (BA)","",771900,46,105,HIGH
754,301127,0x000BC838,189,255,255,"EC Poções","Poções",772064,46,105,HIGH
755,301129,0x000BC942,189,255,255,"Ferroviário AC (CE)","Ferroviário (CE)",772266,70,105,HIGH
756,301131,0x000BC9FC,189,255,255,"Itapipoca EC","Itapipoca",772504,46,105,HIGH
757,301133,0x000BCAC4,189,255,255,"Juazeiro (CE)","",772718,54,105,HIGH
758,301135,0x000BCBA2,189,255,255,"Brasília FC","Brasília",772890,86,105,HIGH
759,301136,0x000BCC8C,189,255,255,"SE Brazlândia","Brazlândia",773140,62,105,HIGH
760,301138,0x000BCD6C,189,255,255,"EC Dom Pedro II","Dom Pedro",773346,78,105,HIGH
761,301140,0x000BCE2A,189,255,255,"Linhares EC","Linhares",773570,54,105,HIGH
762,301142,0x000BCEFA,189,255,255,"Rio Branco (ES)","",773792,54,105,HIGH
763,301144,0x000BCFCA,189,255,255,"SD Serra FC","Serra",773992,54,105,HIGH
764,301146,0x000BD283,189,255,255,"AA Anapolina","Anapolina",774663,70,135,HIGH
765,301148,0x000BD351,189,255,255,"Anápolis FC","Anápolis",774889,54,105,HIGH
766,301149,0x000BD40B,189,255,255,"Aparecida EC","Aparecida",775079,46,105,HIGH
767,301151,0x000BD517,189,255,255,"Atlético C Goianiense","Atlético Goianiense",775285,70,105,HIGH
768,301153,0x000BD5C5,189,255,255,"Caldas EC","Caldas",775533,46,105,HIGH
769,301155,0x000BD67F,189,255,255,"Goianésia EC","Goianésia",775707,46,105,HIGH
770,301157,0x000BD749,189,255,255,"Goiânia EC","Goiânia",775893,70,105,HIGH
771,301159,0x000BD7FF,189,255,255,"Goiatuba EC","Goiatuba",776095,46,105,HIGH
772,301161,0x000BD8B9,189,255,255,"UE Inhumas","Inhumas",776277,54,105,HIGH
773,301163,0x000BD97B,189,255,255,"Itumbiara EC","Itumbiara",776463,54,105,HIGH
774,301165,0x000BDA29,189,255,255,"Minaçu EC","Minaçu",776657,46,105,HIGH
775,301167,0x000BDAEB,189,255,255,"AA Rioverdense","Rioverdense",776831,46,105,HIGH
776,301169,0x000BDBB3,189,255,255,"S Imperatriz D","Imperatriz",777025,54,105,HIGH
777,301171,0x000BDC99,189,255,255,"Maranhão AC","Maranhão",777257,62,105,HIGH
778,301172,0x000BDDA1,189,255,255,"Moto Clube de São Luís","Moto Clube",777495,62,105,HIGH
779,301173,0x000BDE83,189,255,255,"Juventude (MT)","",777779,46,105,HIGH
780,301175,0x000BDF49,189,255,255,"AA Sinop","Sinop",777973,46,105,HIGH
781,301177,0x000BE007,189,255,255,"Ubiratan EC","Ubiratan",778143,54,105,HIGH
782,301179,0x000BE0EF,189,255,255,"União Rondonópolis","",778383,54,105,HIGH
783,301181,0x000BE1E1,189,255,255,"EC Comercial (MS)","Comercial (MS)",778593,54,105,HIGH
784,301182,0x000BE2AF,189,255,255,"AA Caldense","Caldense",778831,46,105,HIGH
785,301184,0x000BE369,189,255,255,"EC Democrata","Democrata",779013,46,105,HIGH
786,301186,0x000BE421,189,255,255,"Fabril (MG)","",779223,46,105,HIGH
787,301188,0x000BE4E7,189,255,255,"Guarani EC (MG)","Guarani (MG)",779383,46,105,HIGH
788,301190,0x000BE5B5,189,255,255,"Ipatinga FC","Ipatinga",779605,46,105,HIGH
789,301192,0x000BE675,189,255,255,"Ipiranga (MG)","",779815,46,105,HIGH
790,301194,0x000BE73B,189,255,255,"Mamoré EC","Mamoré",779995,54,105,HIGH
791,301196,0x000BE801,189,255,255,"Rio Branco (MG)","",780207,46,105,HIGH
792,301198,0x000BE8B3,189,255,255,"Tupi FC","Tupi",780387,46,105,HIGH
793,301200,0x000BE971,189,255,255,"Uberlândia EC","Uberlândia",780553,46,105,HIGH
794,301202,0x000BEA15,189,255,255,"URT","URT",780743,54,105,HIGH
795,301204,0x000BEACF,189,255,255,"Valeriodoce EC","Valério",780907,46,105,HIGH
796,301206,0x000BEBA5,189,255,255,"Castanhal EC","Castanhal",781121,46,105,HIGH
797,301208,0x000BECB3,189,255,255,"Botafogo FC (PB)","Botafogo (PB)",781343,78,105,HIGH
798,301210,0x000BED9B,189,255,255,"Campinense C","Campinense",781597,70,105,HIGH
799,301212,0x000BEE75,189,255,255,"Treze FC","Treze",781833,70,105,HIGH
800,301214,0x000BEF2F,189,255,255,"AA Batel","Batel",782027,62,105,HIGH
801,301216,0x000BF009,189,255,255,"Francisco Beltrão FC","Francisco Beltrão",782213,46,105,HIGH
802,301218,0x000BF0E7,189,255,255,"Malutrom SA","Malutrom",782431,86,105,HIGH
803,301220,0x000BF1B5,189,255,255,"Ponta Grossa EC","Ponta Grossa",782653,54,105,HIGH
804,301222,0x000BF2B1,189,255,255,"A Portuguesa Londrinense","Portuguesa Londrinense",782859,62,105,HIGH
805,301224,0x000BF397,189,255,255,"Prudentópolis EC","Prudentópolis",783139,46,105,HIGH
806,301226,0x000BF45F,189,255,255,"Rio Branco (PR)","",783373,46,105,HIGH
807,301228,0x000BF55D,189,255,255,"União Bandeirante FC","União Bandeirante",783569,54,105,HIGH
808,301230,0x000BF621,189,255,255,"Central (PE)","",783821,54,105,HIGH
809,301232,0x000BF70B,189,255,255,"Ferroviário EC de Serra Talhada","Ferroviário ST",783991,46,105,HIGH
810,301234,0x000BF7B1,189,255,255,"Íbis SC","Íbis",784225,46,105,HIGH
811,301235,0x000BF871,189,255,255,"Porto (PE)","",784417,54,105,HIGH
812,301237,0x000BF937,189,255,255,"Manchete FC","Manchete",784583,62,105,HIGH
813,301239,0x000BFA01,189,255,255,"U Pernambuco FC","Unibol",784781,62,105,HIGH
814,301240,0x000BFABD,189,255,255,"Vitória (PE)","",785009,46,105,HIGH
815,301242,0x000BFB83,189,255,255,"4 de Julho EC","4 de Julho",785171,54,105,HIGH
816,301244,0x000BFC3D,189,255,255,"SE Picos","Picos",785369,62,105,HIGH
817,301245,0x000BFD1D,189,255,255,"River (PI)","",785605,62,105,HIGH
818,301247,0x000BFE03,189,255,255,"AD Cabofriense","Cabofriense",785799,62,105,HIGH
819,301249,0x000BFED1,189,255,255,"Campo Grande AC","Campo Grande",786009,54,105,HIGH
820,301251,0x000BFFCF,189,255,255,"AA Portuguesa (RJ)","Portuguesa (RJ)",786235,70,105,HIGH
821,301253,0x000C00AB,189,255,255,"São Cristóvão (RJ)","",786507,54,105,HIGH
822,301255,0x000C0179,189,255,255,"Serrano FC (RJ)","Serrano (RJ)",786689,54,105,HIGH
823,301257,0x000C023B,189,255,255,"Alecrim FC","Alecrim",786895,62,105,HIGH
824,301258,0x000C0317,189,255,255,"ACD Potiguar","Potiguar",787109,62,105,HIGH
825,301260,0x000C0409,189,255,255,"C 15 de Novembro","15 de Campo Bom",787345,46,105,HIGH
826,301262,0x000C04C3,189,255,255,"EC Avenida","Avenida",787551,54,105,HIGH
827,301264,0x000C05AB,189,255,255,"Brasil de Pelotas","",787789,54,105,HIGH
828,301266,0x000C0878,189,255,255,"SER Caxias do Sul","Caxias",788464,78,135,HIGH
829,301268,0x000C0968,189,255,255,"C Esportivo Bento Gonçalves","Esportivo",788710,46,105,HIGH
830,301270,0x000C0A24,189,255,255,"Guarani (RS)","",788952,46,105,HIGH
831,301272,0x000C0AF0,189,255,255,"Santa Maria (RS)","",789148,46,105,HIGH
832,301274,0x000C0BDE,189,255,255,"Passo Fundo SC","Passo Fundo",789354,54,105,HIGH
833,301276,0x000C0CAC,189,255,255,"EC Pelotas","Pelotas",789576,54,105,HIGH
834,301278,0x000C0D7A,189,255,255,"SC Rio Grande","Rio Grande",789762,62,105,HIGH
835,301280,0x000C0E4A,189,255,255,"Santa Cruz (RS)","",790000,54,105,HIGH
836,301282,0x000C0F20,189,255,255,"SE Santo Ângelo","Santo Ângelo",790192,46,105,HIGH
837,301284,0x000C0FE0,189,255,255,"São José (RS)","",790418,46,105,HIGH
838,301286,0x000C1096,189,255,255,"EC São Luiz","São Luiz",790582,46,105,HIGH
839,301288,0x000C115C,189,255,255,"Veranópolis ECRC","Veranópolis",790764,46,105,HIGH
840,301290,0x000C1252,189,255,255,"EC Gênus Rondoniense","Gênus",790990,70,105,HIGH
841,301292,0x000C1328,189,255,255,"Ji-Paraná FC","Ji-Paraná",791236,46,105,HIGH
842,301294,0x000C13E6,189,255,255,"A Pinheiros FC","Pinheiros",791422,46,105,HIGH
843,301296,0x000C14C8,189,255,255,"Baré EC","Baré",791640,78,105,HIGH
844,301298,0x000C159A,189,255,255,"GA Sampaio","GAS",791838,86,105,HIGH
845,301299,0x000C1692,189,255,255,"A Rio Negro C (RR)","Rio Negro (RR)",792048,86,105,HIGH
846,301300,0x000C174C,189,255,255,"CA Alto Vale","Alto Vale",792296,46,105,HIGH
847,301302,0x000C1806,189,255,255,"Brusque FC","Brusque",792482,54,105,HIGH
848,301304,0x000C18D2,189,255,255,"A Chapecoense F","Chapecoense",792668,54,105,HIGH
849,301306,0x000C1BAE,189,255,255,"Figueirense FC","Figueirense",793386,70,135,HIGH
850,301308,0x000C1C68,189,255,255,"CA Fraiburgo","Fraiburgo",793604,46,105,HIGH
851,301310,0x000C1F35,189,255,255,"Joinville EC","Joinville",794289,78,135,HIGH
852,301312,0x000C1FF3,189,255,255,"SE Kindermann","Kindermann",794507,46,105,HIGH
853,301314,0x000C20B1,189,255,255,"EC Próspera","Próspera",794697,54,105,HIGH
854,301316,0x000C217B,189,255,255,"CN Marcílio Dias","Marcílio Dias",794887,46,105,HIGH
855,301318,0x000C222D,189,255,255,"Tubarão FC","Tubarão",795089,46,105,HIGH
856,301321,0x000C230B,189,255,255,"CS Sergipe","Sergipe",795295,62,105,HIGH
857,301323,0x000C23F3,189,255,255,"Confiança (SE)","",795539,62,105,HIGH
858,301325,0x000C24D7,189,255,255,"AO de Itabaiana","Itabaiana",795749,54,105,HIGH
859,301327,0x000C2595,189,255,255,"Interporto FC","Interporto",795949,46,105,HIGH
860,301329,0x000C265F,189,255,255,"Palmas FR","Palmas",796167,46,105,HIGH
861,301331,0x000C2739,189,255,255,"Tocantinópolis EC","Tocantinópolis",796353,46,105,HIGH
862,301333,0x000C2823,189,255,255,"América FC (SP)","América (SP)",796587,54,105,HIGH
863,301336,0x000C28F9,189,255,255,"Comercial FC (SP)","Comercial (SP)",796793,54,105,HIGH
864,301338,0x000C2BA2,189,255,255,"Paulista FC","Paulista",797498,54,135,HIGH
865,301340,0x000C2C58,189,255,255,"AA Francana","Francana",797688,46,105,HIGH
866,301342,0x000C2D32,189,255,255,"SE Matonense","Matonense",797902,46,105,HIGH
867,301344,0x000C2DF0,189,255,255,"Mirassol FC","Mirassol",798088,54,105,HIGH
868,301346,0x000C2EAC,189,255,255,"Olímpia (SP)","",798304,46,105,HIGH
869,301348,0x000C2F76,189,255,255,"EC Paraguaçuense","Paraguaçuense",798466,46,105,HIGH
870,301350,0x000C3040,189,255,255,"Rio Preto EC","Rio Preto",798668,62,105,HIGH
871,301352,0x000C330B,189,255,255,"EC Santo André","Santo André",799376,61,135,HIGH
