club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
601,1728,0x000C0EFA,170,255,255,"Real Racing Club S.A.D.","Racing",790114,82,105,HIGH
602,1733,0x000C101D,170,255,255,"Real Betis Balompié S.A.D.","Betis",790409,74,105,HIGH
603,1736,0x000C116B,170,255,255,"Real Madrid C.F.","R. Madrid",790728,101,105,HIGH
604,1739,0x000C123B,170,255,255,"Murcia","",791031,50,105,HIGH
605,1742,0x000C1387,170,255,255,"Real Sociedad S.A.D.","R. Sociedad",791260,97,105,HIGH
606,1744,0x000C1473,170,255,255,"Real Sporting de Gijón S.A.D","Sporting",791517,66,105,HIGH
607,1747,0x000C154E,170,255,255,"Real Valladolid S.A.D.","Valladolid",791753,57,105,HIGH
608,1749,0x000C167E,170,255,255,"Real Zaragoza S.A.D.","Zaragoza",792041,81,105,HIGH
609,1751,0x000C1776,170,255,255,"R.C. Recreativo de Huelva S.A.D.","Recreativo",792276,66,105,HIGH
610,1753,0x000C1840,170,255,255,"S.D. Eibar S.A.D.","Eibar",792534,50,105,HIGH
611,1759,0x000C1967,170,255,255,"Sevilla","",792841,74,105,HIGH
612,1768,0x000C1A3F,170,255,255,"U.D. Salamanca S.A.D.","Salamanca",793021,58,105,HIGH
613,1769,0x000C1B0E,170,255,255,"U.E. Lleida S.A.D.","Lleida",793237,61,105,HIGH
614,1772,0x000C1BE4,170,255,255,"U.D. Las Palmas SAD","Las Palmas",793444,58,105,HIGH
615,1775,0x000C1D4E,170,255,255,"Valencia","",793779,133,105,HIGH
616,1777,0x000C1E7D,171,255,255,"Villarreal","",794137,74,105,HIGH
617,1780,0x000C1F50,171,255,255,"AIK","AIK",794354,70,105,HIGH
618,1783,0x000C2006,171,255,255,"BK Häcken","Häcken",794534,54,105,HIGH
619,1787,0x000C20FD,171,255,255,"Djurgårdens IF","Djurgården",794747,70,105,HIGH
620,1791,0x000C21C3,171,255,255,"GIF Sundsvall","GIF Sundsvall",794973,38,105,HIGH
621,1796,0x000C2297,171,255,255,"Halmstad BK","Halmstad",795192,45,105,HIGH
622,1797,0x000C2387,171,255,255,"Hammarby IF","Hammarby",795404,73,105,HIGH
623,1798,0x000C2481,171,255,255,"Helsingborgs IF","Helsingborg",795644,69,105,HIGH
624,1802,0x000C255E,171,255,255,"IF Elfsborg","Elfsborg",795894,54,105,HIGH
625,1803,0x000C2664,171,255,255,"IFK Gotemburgo","IFK Gotemburgo",796115,77,105,HIGH
626,1811,0x000C2736,171,255,255,"Landskrona BoIS","Landskrona",796346,62,105,HIGH
627,1816,0x000C281C,171,255,255,"Malmö FF","Malmö FF",796587,69,105,HIGH
628,1839,0x000C28D8,171,255,255,"Västerås SK","Västerås SK",796786,46,105,HIGH
629,1842,0x000C2992,171,255,255,"Örebro SK","Örebro",796974,58,105,HIGH
630,1843,0x000C2A7C,171,255,255,"Örgryte IS","Örgryte",797201,61,105,HIGH
631,1844,0x000C2B4F,172,255,255,"Östers IF","Öster",797425,54,105,HIGH
632,1847,0x000C2C4E,172,255,255,"BSC Young Boys","Young Boys",797640,74,105,HIGH
633,1848,0x000C2D04,172,255,255,"FC Aarau","Aarau",797860,58,105,HIGH
634,1849,0x000C2E01,172,255,255,"FC Basel","Basel",798073,98,105,HIGH
635,1853,0x000C2EF9,172,255,255,"FC St. Gallen","St. Gallen",798326,73,105,HIGH
636,1854,0x000C2FEA,172,255,255,"FC Zürich","Zurich",798574,82,105,HIGH
637,1855,0x000C30E9,172,255,255,"Grasshopper-Club Zürich","Grasshopper",798815,58,105,HIGH
638,1857,0x000C31DE,172,255,255,"Neuchâtel Xamax FC","Neuchâtel Xamax",799070,50,105,HIGH
639,1858,0x000C3314,4294967295,255,255,"Servette de Genève Football SA","Servette FC",799333,81,105,HIGH
640,1860,0x000C33C4,173,255,255,"Thai Farmers Bank","TFB",799594,38,105,HIGH
641,1864,0x000C34B2,173,255,255,"MKE Ankaragücü","Ankaragücü",799801,61,105,HIGH
642,1866,0x000C35C4,173,255,255,"Besiktas JK","Besiktas",800053,93,105,HIGH
643,1867,0x000C3670,173,255,255,"Bursaspor","Bursaspor",800282,38,105,HIGH
644,1868,0x000C3752,173,255,255,"Denizlispor","Denizlispor",800485,53,105,HIGH
645,1870,0x000C3884,173,255,255,"Fenerbahçe SK","Fenerbahçe",800741,101,105,HIGH
646,1871,0x000C39CC,173,255,255,"Galatasaray SK","Galatasaray",801065,101,105,HIGH
647,1872,0x000C3AAC,173,255,255,"Gaziantepspor","G. Antepspor",801345,45,105,HIGH
648,1873,0x000C3B8B,173,255,255,"Gençlerbirligi","G. Birligi",801569,46,105,HIGH
649,1875,0x000C3C4E,173,255,255,"Kayserispor","Kayserispor",801776,38,105,HIGH
650,1876,0x000C3D30,173,255,255,"Kocaelispor","Kocaelispor",801987,53,105,HIGH
651,1879,0x000C3E22,174,255,255,"Trabzonspor","Trabzonspor",802213,69,105,HIGH
652,1883,0x000C3EF5,174,255,255,"CSKA-Borysfen Kiev","CSKA",802455,38,105,HIGH
653,1884,0x000C3FE8,174,255,255,"Chornomorets Odesa","Chornomorets",802635,85,105,HIGH
654,1885,0x000C410C,174,255,255,"Dinamo Kiev","D. Kiev",802918,118,105,HIGH
655,1886,0x000C421C,174,255,255,"Dnipro Dnipropetrovsk","Dnipro",803201,89,105,HIGH
656,1887,0x000C430C,174,255,255,"Karpaty Lviv","Karpaty",803473,73,105,HIGH
657,1890,0x000C43FB,174,255,255,"Metalurg Zaporizhzhya","Metalurg Zaporizhzhya",803682,57,105,HIGH
658,1892,0x000C44B8,174,255,255,"Nyva Vinnytsya","Nyva Vinnytsya",803921,35,105,HIGH
659,1895,0x000C45F5,174,255,255,"Shakhtar Donetsk","Shakhtar",804156,125,105,HIGH
660,1896,0x000C46AB,120,255,255,"Tavria Simferopol","Tavria",804427,38,105,HIGH
661,1907,0x000C47A3,120,255,255,"Los Angeles Galaxy","Los Angeles",804639,62,105,HIGH
662,1908,0x000C489F,120,255,255,"MetroStars","MetroStars",804909,62,105,HIGH
663,1909,0x000C49A5,120,255,255,"New England Revolution","New England",805145,62,105,HIGH
664,1913,0x000C4A99,195,255,255,"DC United","DC United",805411,70,105,HIGH
665,1918,0x000C4B43,195,255,255,"Danubio FC","Danubio",805615,38,105,HIGH
666,1919,0x000C4C23,195,255,255,"Defensor Sporting C","Defensor Sporting",805785,54,105,HIGH
667,1921,0x000C4CFC,195,255,255,"C Nacional F","Nacional",806019,69,105,HIGH
668,1922,0x000C4DB8,195,255,255,"Peñarol","Peñarol",806226,62,105,HIGH
669,1925,0x000C4E8F,175,255,255,"River Plate (URU)","",806458,45,105,HIGH
670,1927,0x000C4F65,175,255,255,"Aberystwyth Town","Aberystwyth",806629,62,105,HIGH
671,1929,0x000C5058,175,255,255,"Bangor City","Bangor City",806874,70,105,HIGH
672,1930,0x000C5145,175,255,255,"Barry Town","Barry",807117,78,105,HIGH
673,1934,0x000C5222,175,255,255,"Cwmbran Town","Cwmbran",807354,54,105,HIGH
674,1939,0x000C52E2,175,255,255,"Llanelli AFC","Llanelli",807544,54,105,HIGH
675,1940,0x000C5425,175,255,255,"Total Network Solutions","TNS",807791,118,105,HIGH
676,1943,0x000C54E1,175,255,255,"Newtown AFC","Newtown",808059,54,105,HIGH
677,1945,0x000C55C8,176,255,255,"Rhyl","Rhyl",808278,86,105,HIGH
678,1949,0x000C5695,176,255,255,"FK Zemun","Zemun",808498,61,105,HIGH
679,1951,0x000C5798,176,255,255,"OFK Belgrado","OFK Belgrado",808703,93,105,HIGH
680,1952,0x000C58F8,176,255,255,"Partizan Belgrado","Partizan",808993,153,105,HIGH
681,1955,0x000C5A3C,176,255,255,"Red Star Belgrado","Estrela Vermelha",809345,109,105,HIGH
682,1957,0x000C5B5A,143,255,255,"FK Vojvodina Novi Sad","Vojvodina",809669,77,105,HIGH
683,2005,0x000C5C55,143,255,255,"Lorient","Lorient",809960,69,105,HIGH
684,2009,0x000C5D49,143,255,255,"Sochaux","Sochaux",810196,77,105,HIGH
685,2047,0x000C5E06,170,255,255,"Reims","Reims",810409,61,105,HIGH
686,2093,0x000C5EE1,170,255,255,"Cultural Leonesa","Cultural",810588,73,105,HIGH
687,2096,0x000C5FEA,171,255,255,"Málaga","",810902,66,105,HIGH
688,2175,0x000C60B2,150,255,255,"Ljungskile SK","Ljungskile",811082,46,105,HIGH
689,2193,0x000C6185,150,255,255,"Catania","Catania",811272,85,105,HIGH
690,2194,0x000C625A,150,255,255,"Città di Palermo","Palermo",811483,69,105,HIGH
691,2201,0x000C6337,150,255,255,"Hellas Verona","Verona",811696,85,105,HIGH
692,2206,0x000C63F4,150,255,255,"Livorno","Livorno",811927,53,105,HIGH
693,2227,0x000C64D1,145,255,255,"Ternana","Ternana",812116,85,105,HIGH
694,2233,0x000C6595,145,255,255,"1.FC Magdeburg","Magdeburg",812337,42,105,HIGH
695,2237,0x000C6697,145,255,255,"TSV Eintracht Braunschweig","Braunschweig",812533,74,105,HIGH
696,2240,0x000C679A,145,255,255,"FC Energie Cottbus","Cottbus",812811,81,105,HIGH
697,2244,0x000C686A,145,255,255,"FC Rot-Weiss Erfurt","Erfurt",813050,50,105,HIGH
698,2247,0x000C69A1,145,255,255,"Hertha BSC Berlin","Hertha",813349,66,105,HIGH
699,2249,0x000C6A99,145,255,255,"SC Rot-Weiss Essen","RW Essen",813584,73,105,HIGH
700,2251,0x000C6B80,145,255,255,"Rot-Weiß Oberhausen","Oberhausen",813817,65,105,HIGH
701,2253,0x000C6C62,120,255,255,"SpVgg Greuther Fürth","Greuther Fürth",814048,50,105,HIGH
702,2313,0x000C6D16,120,255,255,"Richmond","Richmond",814276,38,105,HIGH
703,2315,0x000C6DCC,162,255,255,"Seattle","Seattle",814462,38,105,HIGH
704,2433,0x000C6EEF,4294967295,255,255,"Clube Desportivo Nacional","Nacional da Madeira",814662,69,105,HIGH
705,100349,0x000C6F99,4294967295,255,255,"Wanderers FC","Wanderers FC",814917,24,105,HIGH
706,100351,0x000C7057,4294967295,255,255,"Oxford University","Oxford University",815087,24,105,HIGH
707,100352,0x000C7101,4294967295,255,255,"Old Etonians","Old Etonians",815277,24,105,HIGH
708,100353,0x000C71B3,4294967295,255,255,"Clapham Rovers","Clapham Rovers",815447,24,105,HIGH
709,100354,0x000C7269,4294967295,255,255,"Old Carthusians","Old Carthusians",815625,24,105,HIGH
710,100355,0x000C7327,109,255,255,"Blackburn Olympic","Blackburn Olympic",815807,24,105,HIGH
711,102355,0x000C73FD,109,255,255,"Deportivo Toluca","Toluca",816007,62,105,HIGH
712,102356,0x000C74DF,4294967295,255,255,"Club de Fútbol Atlante","Atlante",816211,70,105,HIGH
713,102357,0x000C759D,106,255,255,"Atlético Espanhol","Atlético Espanhol",816437,24,105,HIGH
714,102358,0x000C7675,106,255,255,"Racing Club Haitien","Racing Club (HAI)",816627,46,105,HIGH
715,102359,0x000C7741,102,255,255,"Violette Athletic Club","Violette",816843,46,105,HIGH
716,102360,0x000C780B,102,255,255,"Alianza FC (SLV)","Alianza (SLV)",817047,46,105,HIGH
717,102361,0x000C78B1,102,255,255,"CD Aguila","Aguila",817249,38,105,HIGH
718,102362,0x000C797F,102,255,255,"CD Atlético Marte","Atlético Marte",817415,46,105,HIGH
719,102363,0x000C7A4D,104,255,255,"CD Municipal Limeño","Municipal Limeño",817621,38,105,HIGH
720,102364,0x000C7B1D,104,255,255,"CSD Comunicaciones","Comunicaciones",817827,46,105,HIGH
721,102365,0x000C7BE5,99,255,255,"Municipal (GUA)","",818067,46,105,HIGH
722,102366,0x000C7C9F,99,255,255,"CS Cartaginés D","Cartaginés",818235,38,105,HIGH
723,102367,0x000C7D57,110,255,255,"CD Saprissa","Saprissa",818431,38,105,HIGH
724,102368,0x000C7E1F,107,255,255,"CRKSV Jong Colombia","Jong Colombia",818605,38,105,HIGH
725,102369,0x000C7EDD,117,255,255,"Olimpia (HON)","",818831,46,105,HIGH
726,102370,0x000C7F8F,117,255,255,"SV Transvaal","Transvaal",818995,38,105,HIGH
727,102371,0x000C8041,119,255,255,"SV Robinhood","Robinhood",819173,38,105,HIGH
728,102372,0x000C8103,119,255,255,"Defence Force FC","Defence Force",819351,38,105,HIGH
729,102373,0x000C81BA,107,255,255,"Police FC (TRI)","Police (TRI)",819545,31,105,HIGH
730,102374,0x000C82AC,100,255,255,"Universidad NA de Honduras","Universidad de Honduras",819728,46,105,HIGH
731,102375,0x000C836E,109,255,255,"FC Piñar del Río","Piñar del Río",819970,38,105,HIGH
732,102390,0x000C8449,187,255,255,"Club Tecos de la UAG","Tecos",820174,61,105,HIGH
733,102476,0x000C852F,187,255,255,"Arsenal de Sarandí","Arsenal de Sarandí",820398,45,105,HIGH
734,102487,0x000C85F7,187,255,255,"Quilmes","Quilmes",820618,69,105,HIGH
735,102489,0x000C86C1,60,255,255,"Talleres de Córdoba","Talleres",820818,45,105,HIGH
736,102849,0x000C878D,78,255,255,"Al Shorta (IRQ)","Al Shorta (IRQ)",821015,46,105,HIGH
737,102850,0x000C8869,4294967295,255,255,"Al Ahli (KSA)","Al Ahli (KSA)",821219,70,105,HIGH
738,102851,0x000C8903,78,255,255,"Furukawa","Furukawa",821439,24,105,HIGH
739,102852,0x000C89E3,77,255,255,"Al Hilal (KSA)","Al Hilal (KSA)",821593,70,105,HIGH
740,102853,0x000C8A8E,4294967295,255,255,"Al Sadd","Al Sadd",821817,45,105,HIGH
741,102854,0x000C8B30,59,255,255,"Al Rasheed","Al Rasheed",821988,24,105,HIGH
742,102856,0x000C8BFA,59,255,255,"Esteghlal Tehran","Esteghlal",822150,54,105,HIGH
743,102857,0x000C8CB0,75,255,255,"Paas Tehran","Paas",822352,54,105,HIGH
744,102858,0x000C8D46,77,255,255,"Omani Club","Oman",822534,24,105,HIGH
745,102859,0x000C8DFF,59,255,255,"Al Arabi (QAT)","Al Arabi (QAT)",822684,31,105,HIGH
746,102860,0x000C8ED5,52,255,255,"Persepolis Tehran","Persepolis",822869,62,105,HIGH
747,102861,0x000C8F8B,78,255,255,"Al Muharraq","Muharraq",823083,46,105,HIGH
748,102862,0x000C9063,56,255,255,"Al Nassr (KSA)","Al Nassr (KSA)",823265,62,105,HIGH
749,102863,0x000C914D,88,255,255,"South China Athletic","South China",823486,69,105,HIGH
750,102864,0x000C9219,193,255,255,"Al Sha'ab (UAE)","Al Sha'ab (UAE)",823715,46,105,HIGH
751,102924,0x000C92DB,160,255,255,"C Olimpia","Olimpia",823929,54,105,HIGH
752,103283,0x000C93AB,190,255,255,"Hamarkameratene Toppfotball","Ham Kam",824113,42,105,HIGH
753,104359,0x000C9463,109,255,255,"CD Cobreloa","Cobreloa",824331,38,105,HIGH
754,104360,0x000C9566,59,255,255,"Club Universitario de Nuevo León","Tigres",824505,85,105,HIGH
755,104395,0x000C962E,4294967295,255,255,"Zob Ahan Esfahan","Zob Ahan",824764,54,105,HIGH
756,104648,0x000C96D4,4294967295,255,255,"Small Heath","Small Heath",824964,24,105,HIGH
757,104650,0x000C977E,4294967295,255,255,"Newton Heath","Newton Heath",825130,24,105,HIGH
758,104651,0x000C982C,4294967295,255,255,"The Wednesday","The Wednesday",825300,24,105,HIGH
759,104652,0x000C98E2,139,255,255,"Woolwich Albion","Woolwich Albion",825474,24,105,HIGH
760,104653,0x000C99A2,189,255,255,"Glossop North End","Glossop",825656,46,105,HIGH
761,104776,0x000C9A6A,107,255,255,"Coritiba FC","Coritiba",825858,54,135,HIGH
762,105187,0x000C9B20,104,255,255,"Real Espanha","Real España",826048,38,105,HIGH
763,105188,0x000C9BCC,109,255,255,"Aurora FC","Aurora FC",826230,38,105,HIGH
764,106028,0x000C9CA3,29,255,255,"Club Monarcas Morelia","Morelia",826402,61,105,HIGH
765,106054,0x000C9D67,78,255,255,"Forces Armées Royales","FAR Rabat",826617,38,105,HIGH
766,106063,0x000C9E56,139,255,255,"Al Ittihad (KSA)","Al Ittihad (KSA)",826813,77,105,HIGH
767,106578,0x000C9F3E,139,255,255,"Hayes","Hayes",827056,110,105,HIGH
768,106580,0x000CA018,139,255,255,"Hednesford Town","Hednesford",827292,62,105,HIGH
769,106583,0x000CA318,70,255,255,"Rushden & Diamonds","Rushden",827997,125,105,HIGH
770,106694,0x000CA3C8,135,255,255,"Selangor","Selangor",828270,46,105,HIGH
771,106749,0x000CA4A4,11,255,255,"NK Slaven Belupo","Slaven Belupo",828456,54,105,HIGH
772,106755,0x000CA57C,11,255,255,"Zamalek Sporting Club","Zamalek",828666,62,105,HIGH
773,106756,0x000CA653,11,255,255,"Al-Ahly Sporting Club","Al-Ahly",828882,61,105,HIGH
774,106757,0x000CA723,80,255,255,"Ismaily Sporting Club","Ismaily",829097,54,105,HIGH
775,106808,0x000CA7E7,80,255,255,"Ulsan Hyundai","Ulsan",829305,62,105,HIGH
776,106812,0x000CA8C0,80,255,255,"Chunnam Dragons","Chunnam",829506,70,105,HIGH
777,106813,0x000CA997,80,255,255,"Suwon Samsung Blue Wings","Suwon",829723,54,105,HIGH
778,106818,0x000CAA61,46,255,255,"Pohang Steelers","Pohang",829933,62,105,HIGH
779,106857,0x000CAB25,46,255,255,"Club Sportif Sfaxien","CS Sfaxien",830135,38,105,HIGH
780,106858,0x000CAC03,189,255,255,"Espérance Sportive de Tunis","ES Tunis",830331,54,105,HIGH
781,107206,0x000CACF5,189,255,255,"C Atlético Paranaense","Atlético Paranaense",830563,54,135,HIGH
782,107210,0x000CAD99,189,255,255,"CS Alagoano","CSA",830795,38,105,HIGH
783,107220,0x000CAE4B,189,255,255,"Madureira EC","Madureira",830959,38,105,HIGH
784,107224,0x000CAF1B,189,255,255,"Portuguesa Santista","",831169,46,105,HIGH
785,107240,0x000CAFDD,127,255,255,"Volta Redonda FC","Volta Redonda",831345,38,105,HIGH
786,107673,0x000CB0D3,127,255,255,"Club Esportiu Principat","CE Principat",831570,47,105,HIGH
787,107675,0x000CB1A9,127,255,255,"Fútbol Club Encamp","FC Encamp",831816,31,105,HIGH
788,107676,0x000CB2A9,127,255,255,"Fútbol Club Santa Coloma","Santa Coloma",832030,55,105,HIGH
789,107679,0x000CB370,127,255,255,"Unió Esportiva Sant Julià","Sant Julià",832255,31,105,HIGH
790,107680,0x000CB42B,127,255,255,"Esportiu La Massana","La Massana",832454,31,105,HIGH
791,107681,0x000CB4EC,170,255,255,"Inter d'Escaldes","Inter d'Escaldes",832641,31,105,HIGH
792,109023,0x000CB5AE,120,255,255,"Terrassa","",832882,38,105,HIGH
793,109132,0x000CB68B,120,255,255,"American All Stars East","American All Stars East",833028,31,105,HIGH
794,109133,0x000CB768,192,255,255,"American All Stars West","American All Stars West",833249,31,105,HIGH
795,109177,0x000CB80E,192,255,255,"CS Emelec","Emelec",833470,38,105,HIGH
796,109180,0x000CB8D6,196,255,255,"Barcelona (ECU)","",833676,38,105,HIGH
797,109188,0x000CB988,196,255,255,"Caracas FC","Caracas",833836,46,105,HIGH
798,109189,0x000CBA6A,139,255,255,"Estudiantes de Mérida FC","Estudiantes de Mérida",834014,38,105,HIGH
799,109206,0x000CBBAA,139,255,255,"Forest Green Rovers","Forest Green",834275,125,105,HIGH
800,109210,0x000CBCDF,139,255,255,"Accrington Stanley","Accrington",834598,117,105,HIGH
801,109211,0x000CBD99,139,255,255,"Gresley Rovers","Gresley",834869,46,105,HIGH
802,109212,0x000CBE59,139,255,255,"Boreham Wood","Boreham Wood",835055,46,105,HIGH
803,112031,0x000CBF45,139,255,255,"Weston-super-Mare","Weston-super-Mare",835255,62,105,HIGH
804,113522,0x000CC005,175,255,255,"King's Lynn","King's Lynn",835487,46,105,HIGH
805,114804,0x000CC10E,68,255,255,"Haverfordwest County","Haverfordwest",835706,70,105,HIGH
806,114819,0x000CC1B5,68,255,255,"Nejmeh","Nejmeh",835940,45,105,HIGH
807,114947,0x000CC268,4294967295,255,255,"Homentmen","Homentmen",836107,45,105,HIGH
808,115711,0x000CC2FE,139,255,255,"Horwich","Horwich",836286,24,105,HIGH
809,115755,0x000CC3C8,137,255,255,"Bedlington Terriers","Bedlington",836436,46,105,HIGH
810,116156,0x000CC4A1,155,255,255,"Pribram","Pribram",836679,50,105,HIGH
811,116194,0x000CC5B7,109,255,255,"FK Cementarnica 55 Skopje","Cementarnica 55",836886,69,105,HIGH
812,116204,0x000CC6B4,55,255,255,"Club Deportivo Pachuca","Pachuca",837153,77,105,HIGH
813,116403,0x000CC7A7,139,255,255,"Shandong Luneng","Shandong",837391,94,105,HIGH
814,117669,0x000CC861,139,255,255,"Ilkeston Town","Ilkeston",837629,46,105,HIGH
815,119741,0x000CC90D,190,255,255,"Wroxham","Wroxham",837815,46,105,HIGH
816,120064,0x000CC9D3,33,255,255,"CD Unión Española","Unión Española",837987,38,105,HIGH
817,120286,0x000CCAC5,141,255,255,"Shooting Stars SC of Ibadan","Shooting Stars",838185,62,105,HIGH
818,120386,0x000CCB85,163,255,255,"Vágs Bóltfelag","VB",838458,31,105,HIGH
819,120533,0x000CCC6E,176,255,255,"Waterford United","Waterford Utd",838619,77,105,HIGH
820,120783,0x000CCD7A,191,255,255,"FK Smederevo","Smederevo",838903,77,105,HIGH
821,120936,0x000CCE3C,192,255,255,"Envigado FC","Envigado",839140,38,105,HIGH
822,120966,0x000CCEEC,192,255,255,"CD Espoli","Espoli",839324,38,105,HIGH
823,120979,0x000CCFBA,188,255,255,"CS Deportivo Cuenca","Deportivo Cuenca",839490,38,105,HIGH
824,120991,0x000CD08A,196,255,255,"C Oriente Petrolero","Oriente Petrolero",839696,38,105,HIGH
825,121002,0x000CD16E,140,255,255,"C Deportivo ItalChacao","Deportivo ItalChacao",839904,46,105,HIGH
826,121135,0x000CD208,145,255,255,"SK Lelle","SK Lelle",840132,24,105,HIGH
827,121181,0x000CD2BA,145,255,255,"VFC Plauen","Plauen",840296,38,105,HIGH
828,121183,0x000CD37F,145,255,255,"FC Erzgebirge Aue","Aue",840474,49,105,HIGH
829,121197,0x000CD446,145,255,255,"LR Ahlen","Ahlen",840686,50,105,HIGH
830,121198,0x000CD50C,145,255,255,"SC Paderborn 07","Paderborn",840870,42,105,HIGH
831,121209,0x000CD5ED,145,255,255,"SV Wacker Burghausen","Burghausen",841083,42,105,HIGH
832,121219,0x000CD69F,140,255,255,"VfR Aalen","Aalen",841293,42,105,HIGH
833,121267,0x000CD79B,177,255,255,"FC Levadia Tallinn","Levadia",841492,73,105,HIGH
834,122986,0x000CD87C,177,255,255,"New Zealand Knights FC","New Zealand Knights",841713,45,105,HIGH
835,123001,0x000CD951,177,255,255,"Perth Glory FC","Perth Glory",841942,61,105,HIGH
836,123004,0x000CDA25,177,255,255,"South Melbourne","South Melbourne",842151,54,105,HIGH
837,123009,0x000CDB01,130,255,255,"Wollongong Wolves","Wollongong Wolves",842363,54,105,HIGH
838,127742,0x000CDBD0,130,255,255,"FK Kapaz Qyanja","Kapaz",842614,38,105,HIGH
839,127787,0x000CDCAF,155,255,255,"FK Qarabag-Azersun Aqdam","Qarabag",842821,32,105,HIGH
840,127999,0x000CDD72,155,255,255,"FK Napredok Kicevo","Napredok",843013,45,105,HIGH
841,128000,0x000CDE65,55,255,255,"FK Rabotnicki Kometal Skopje","Rabotnicki",843239,38,105,HIGH
842,128051,0x000CDF6A,169,255,255,"Liaoning Zhongyu","Liaoning",843456,110,105,HIGH
843,128652,0x000CE024,161,255,255,"NK Domzale","Domzale",843712,54,105,HIGH
844,129583,0x000CE0E2,146,255,255,"Cracovia Krakow","Cracovia",843898,46,105,HIGH
845,129657,0x000CE1CE,135,255,255,"AO Aigaleo","Aigaleo",844139,53,105,HIGH
846,129829,0x000CE2BD,4294967295,255,255,"NK Kamen Ingrad","Kamen Ingrad",844365,46,105,HIGH
847,130035,0x000CE377,180,255,255,"Central United","Central Utd",844563,38,105,HIGH
848,130041,0x000CE441,178,255,255,"Napier City Rovers AFC","Napier City",844749,38,105,HIGH
849,130047,0x000CE4DB,179,255,255,"Matavera","Matavera",844951,24,105,HIGH
850,130058,0x000CE573,185,255,255,"Nadi","Nadi",845105,38,105,HIGH
851,130067,0x000CE601,173,255,255,"Tafea","Tafea",845257,24,105,HIGH
852,130344,0x000CE6AD,173,255,255,"Konyaspor","Konyaspor",845399,38,105,HIGH
853,130366,0x000CE771,173,255,255,"Çaykur Rizespor","Ç. Rizespor",845571,46,105,HIGH
854,130379,0x000CE84B,165,255,255,"Malatyaspor","Malatyaspor",845798,45,105,HIGH
855,130497,0x000CE94A,165,255,255,"Saturn Moskovskaya Oblast","Saturn",846010,70,105,HIGH
856,130498,0x000CEA73,165,255,255,"Torpedo Moscow","Torpedo Moscow",846281,102,105,HIGH
857,130509,0x000CEB80,165,255,255,"Rubin Kazan","Rubin",846578,98,105,HIGH
858,130510,0x000CEC93,165,255,255,"FC Shinnik Yaroslavl","Shinnik",846816,113,105,HIGH
859,130525,0x000CED60,87,255,255,"FC Khimki","Khimki",847101,57,105,HIGH
860,130592,0x000CEE13,64,255,255,"Nisa Ashkhabad","Nisa",847286,45,105,HIGH
861,130593,0x000CEEF6,57,255,255,"Irtysh Pavlodar","Irtysh Pavlodar",847496,38,105,HIGH
862,130637,0x000CEFC1,40,255,255,"East Bengal Club","East Bengal",847697,46,105,HIGH
863,130763,0x000CF074,80,255,255,"Wits University","Wits",847900,38,105,HIGH
864,130775,0x000CF136,80,255,255,"Busan I.cons","Busan",848074,62,105,HIGH
865,130776,0x000CF200,80,255,255,"Chonbuk Hyundai Motors","Chonbuk",848268,46,105,HIGH
866,130777,0x000CF2C2,190,255,255,"FC Seoul","Seoul",848470,70,105,HIGH
867,130782,0x000CF3A2,109,255,255,"CD Everton de Viña del Mar","Everton (CHI)",848674,38,105,HIGH
868,130799,0x000CF4B5,191,255,255,"Club Tiburones Rojos de Veracruz","Veracruz",848908,77,105,HIGH
869,130802,0x000CF56F,141,255,255,"CA Bucaramanga","Bucaramanga",849163,38,105,HIGH
870,130811,0x000CF624,141,255,255,"Leirvíkar Ítróttarfelag","LÍF",849349,31,105,HIGH
871,130812,0x000CF6CD,172,255,255,"Bóltfelagið Royn","Royn",849530,31,105,HIGH
872,130820,0x000CF7A4,129,255,255,"Wil","",849758,58,105,HIGH
873,130835,0x000CF889,130,255,255,"FC Kärnten","Kärnten",849945,66,105,HIGH
874,130844,0x000CF946,130,255,255,"FK Shafa Baku","Shafa",850174,24,105,HIGH
875,130845,0x000CF9EE,130,255,255,"FK Shahdag Qusar","Shahdag",850332,24,105,HIGH
876,130846,0x000CFA92,195,255,255,"Neftegaz Baku","Neftegaz",850500,24,105,HIGH
877,130852,0x000CFB48,174,255,255,"Tacuarembó FC","Tacuarembó",850664,38,105,HIGH
878,130868,0x000CFC0B,174,255,255,"Metalist Kharkiv","Metalist",850846,49,105,HIGH
879,130869,0x000CFD10,174,255,255,"Metalurg Donetsk","Metalurg Donetsk",851087,53,105,HIGH
880,130870,0x000CFE20,168,255,255,"Illichivets Mariupol","Illichivets",851333,81,105,HIGH
881,130871,0x000CFEEE,168,255,255,"FK ZTS Dubnica nad Vahom","Dubnica",851574,46,105,HIGH
882,130872,0x000CFFA7,168,255,255,"AS Trencin","Trencin",851780,53,105,HIGH
883,130873,0x000D008D,132,255,255,"MSK SCP Ruzomberok","Ruzomberok",851996,45,105,HIGH
884,130875,0x000D0174,132,255,255,"BATE Borisov","BATE",852226,70,105,HIGH
885,130879,0x000D025B,176,255,255,"Slavia Mozyr","Slavia Mozyr",852457,54,105,HIGH
886,131120,0x000D0329,55,255,255,"FK Zeta Golubovci","Zeta",852677,46,105,HIGH
887,131135,0x000D040C,47,255,255,"Changchun Yatai","Changchun",852883,61,105,HIGH
